ID,var_rpta_alt,Prob_uno
474546#618288#462054,0,0.4871
421978#804530#275812,1,0.56
38847#141455#946646,1,0.66
605387#93714#994061,0,0.44
178598#607165#473177,1,0.775
286109#671750#408592,1,0.5431
458523#398087#681815,1,0.5431
83999#450754#629614,0,0.2938
298208#795603#284739,1,0.76
148911#79186#1025972,1,0.5517
362108#954572#125770,0,0.44
522614#451969#628391,1,0.68
557304#741898#338444,0,0.44
377239#429000#650997,0,0.44
101176#189174#899036,1,0.5431
263768#297437#785665,0,0.4871
502253#217973#864796,1,0.61
276159#548457#531885,1,0.78
38774#1011037#69305,0,0.44
521391#698254#382088,0,0.44
388097#803166#277176,0,0.44
374943#1071782#8560,0,0.44
422321#261482#821507,0,0.4871
505015#251171#831829,0,0.09
365070#964836#115506,1,0.5431
45199#878159#202183,0,0.4871
478434#816580#263762,0,0.44
83294#128458#959394,0,0.26
41871#617584#462758,1,0.5907
232057#363232#716618,1,0.5431
588942#778260#302082,0,0.4871
43060#575665#504677,1,0.5431
218693#994686#85656,0,0.4847
565847#968266#112076,0,0.4871
595275#1020577#59765,0,0.4871
226730#549346#530996,1,0.5212
200241#859895#220447,1,0.61
267159#801107#279235,0,0.4871
589621#564067#516275,0,0.4871
254701#959453#120889,0,0.38
197782#251787#831215,0,0.44
514108#771197#309145,1,0.5213
633864#58534#1046448,1,0.5431
272571#829412#250930,0,0.44
519293#474311#606031,0,0.45
50149#437447#642849,0,0.44
415423#992439#87903,1,0.58
423911#956583#123759,0,0.44
200277#859826#220516,1,0.5431
46098#621733#458609,0,0.44
222723#839915#240427,1,0.52
56284#956693#123649,0,0.44
527960#671842#408500,1,0.6125
78940#803747#276595,1,0.5431
485619#855958#224384,0,0.44
604048#386319#693529,1,0.5431
154857#47976#1056850,1,0.5431
228083#857548#222794,0,0.44
184995#510404#569938,0,0.44
414207#992288#88054,0,0.4871
603666#309640#773491,1,0.5431
140480#200118#888150,0,0.48
271211#974739#105603,0,0.44
118288#645394#434948,0,0.4871
95101#891138#189204,0,0.44
182921#510181#570161,1,0.5431
162352#906297#174045,1,0.5431
543502#1058701#21641,1,0.5431
42033#763688#316654,1,0.5431
425499#828661#251681,1,0.6708
282639#1014369#65973,0,0.3633
569468#375567#704287,0,0.44
439172#263295#819694,0,0.44
405564#713628#366714,0,0.4871
436386#153091#935012,0,0.44
466462#783299#297043,0,0.44
121481#654592#425750,0,0.4871
592337#960341#120001,0,0.44
612057#400021#679888,0,0.4871
620591#564126#516216,0,0.4871
252431#214265#868496,0,0.48
578229#483157#597185,0,0.44
496455#339114#741530,0,0.44
61855#693199#387143,0,0.4871
220882#718775#361567,0,0.4871
296958#336602#743981,0,0.44
21692#464542#615800,1,0.88
236272#497268#583074,0,0.42
173205#267718#815295,0,0.44
445643#513158#567184,0,0.4871
238881#140268#947834,0,0.44
346262#1024366#55976,0,0.4871
530290#574554#505788,0,0.44
592257#333649#746929,1,0.668
272147#302229#780885,1,0.5431
480007#854184#226158,0,0.44
116475#1080325#17,0,0.4871
12991#531448#548894,0,0.4871
182604#511169#569173,0,0.4871
4814#414910#665030,0,0.4602
514623#225564#857246,1,0.5431
460571#232287#850550,1,0.5431
234063#675640#404702,0,0.48
229509#597113#483229,0,0.44
217592#869208#211134,1,0.5431
600264#324355#758772,1,0.6677
301394#1072931#7411,0,0.44
241610#185317#902827,0,0.44
225172#959864#120478,0,0.3364
529373#38590#1066498,1,0.575
343973#268313#814699,0,0.44
103630#309713#773419,0,0.4871
80928#484581#595761,0,0.44
222474#688819#391523,1,0.5588
61568#695479#384863,0,0.288
207177#857737#222605,1,0.5431
614694#142747#945349,1,0.5542
358961#1045461#34881,0,0.44
240532#246692#836304,0,0.44
492149#761619#318723,1,0.5431
76989#125164#962667,0,0.4642
351108#807679#272663,0,0.4871
449801#272427#810585,0,0.44
624256#741682#338660,0,0.26
177396#271317#811695,1,0.5431
606646#114107#973710,0,0.44
48615#219829#862960,0,0.4871
191225#830968#249374,0,0.4871
427149#373985#705870,0,0.44
568603#687592#392750,0,0.4871
245042#236241#846681,0,0.4871
384644#992414#87928,0,0.4871
114721#120890#966932,0,0.4871
216298#737806#342536,0,0.4871
580989#370791#709056,1,0.5431
15682#496646#583696,0,0.4871
564797#189595#898635,0,0.44
472895#105311#982466,0,0.44
392313#53986#1050962,0,0.44
410802#275466#807563,0,0.4871
15606#649441#430901,1,0.5431
313004#553832#526510,0,0.4871
115468#140641#947467,0,0.467
210811#802976#277366,0,0.44
373800#284736#798318,0,0.44
395260#183257#904881,1,0.5431
532589#141289#946814,0,0.4871
163328#45982#1058850,0,0.44
629375#1054174#26168,0,0.2965
319593#195251#893005,0,0.4871
183796#326804#756325,0,0.44
628707#963958#116384,0,0.44
225855#505827#574515,0,0.4871
186040#104147#983624,0,0.4871
321711#326196#756939,0,0.44
508139#1076890#3452,0,0.4871
55446#564574#515768,0,0.44
25917#952451#127891,0,0.4871
440043#1078207#2135,0,0.44
143096#726145#354197,0,0.38
601835#680964#399378,0,0.4871
51006#310884#772253,0,0.2
32171#704404#375938,0,0.44
330760#774972#305370,0,0.4871
377486#838685#241657,0,0.39
435689#1074785#5557,0,0.4871
472578#127922#959931,0,0.33
16537#742760#337582,1,0.5431
312841#723969#356373,1,0.5431
459032#376639#703214,0,0.4871
272825#627323#453019,0,0.44
432392#226699#856112,1,0.5431
365246#594503#485839,0,0.44
386347#365047#714810,1,0.5431
350235#260787#822200,0,0.44
144516#747679#332663,1,0.5431
108405#738720#341622,1,0.5431
326063#867620#212722,1,0.5431
474546#618326#462016,0,0.4871
448272#496876#583466,0,0.4871
7583#93905#993870,1,0.5431
630517#1077584#2758,1,0.49
81963#826491#253851,0,0.4871
283936#35054#1069999,0,0.4698
481171#206727#878573,1,0.6438
173169#710353#369989,0,0.44
4610#626684#453658,0,0.44
522663#307918#775203,1,0.5431
410330#144842#943256,1,0.6249
634436#773993#306349,1,0.57
539689#670027#410315,0,0.35
318082#423761#656221,1,0.96
8513#644032#436310,0,0.44
115136#198962#889303,0,0.44
64459#738699#341643,0,0.44
23672#446373#633964,0,0.44
209572#775517#304825,1,0.76
87386#447144#633203,0,0.4871
530286#119720#968106,0,0.4871
527263#661664#418678,1,0.5431
55590#911006#169336,0,0.4871
446229#1055052#25290,1,0.5431
250089#712004#368338,0,0.43
73737#792441#287901,0,0.44
499969#599410#480932,1,0.5431
169209#1072595#7747,0,0.44
236662#275341#807686,0,0.4771
227908#451881#628478,0,0.4085
634286#1042675#37667,0,0.44
363464#254049#828946,0,0.35
414432#612388#467954,0,0.4871
561317#498390#581952,1,0.5431
198962#749129#331213,1,0.5431
519707#635630#444712,1,0.6
505984#559193#521149,1,0.5431
622637#1064011#16331,1,0.5386
396606#107092#980697,0,0.44
298345#942892#137450,0,0.44
43877#967747#112595,0,0.44
571767#870965#209377,0,0.4871
42190#236667#846266,1,0.5431
281434#632786#447556,0,0.44
338099#679781#400561,0,0.4871
276598#279863#803181,0,0.44
126865#293204#789873,0,0.44
219817#861035#219307,1,0.67
191270#571423#508919,1,0.55
43501#767014#313328,0,0.44
255958#959497#120845,0,0.4871
174808#239949#843076,0,0.37
18673#289594#793466,0,0.4871
1220#171651#916481,1,0.5431
177160#355962#723900,1,0.5431
9496#1027023#53319,0,0.44
149672#329748#750953,1,0.5431
296281#1040888#39454,0,0.2167
162784#156710#931393,0,0.44
258535#624857#455485,0,0.44
392063#692743#387599,0,0.45
74713#565705#514637,0,0.4871
465013#826275#254067,1,0.5431
441225#834342#246000,1,0.5298
304447#745639#334703,1,0.5431
597112#668444#411898,0,0.4871
359316#1040308#40034,0,0.4533
21169#344694#735984,0,0.44
530716#177563#910553,0,0.2627
382349#204743#880512,0,0.44
308326#965661#114681,0,0.4239
152459#287284#795786,0,0.44
146746#530230#550112,0,0.44
73604#948314#132028,0,0.4871
381640#626510#453832,1,0.5867
300577#1064653#15689,0,0.44
397922#506540#573802,1,0.92
180629#373475#706378,0,0.44
592295#79169#1025989,1,0.5431
508071#1069448#10894,1,0.5431
552191#546592#533750,0,0.44
599688#527256#553086,0,0.4057
632424#971749#108593,1,0.5431
180028#106238#981545,0,0.44
525954#487694#592648,0,0.44
149523#126564#961271,1,0.5431
621441#96313#991457,1,0.5431
364324#813350#266992,0,0.4871
269739#459922#620419,1,0.5431
525405#232514#850319,1,0.5431
544063#1013296#67046,0,0.4871
229772#954361#125981,0,0.44
256043#1012980#67362,1,0.5431
602396#190621#897618,0,0.44
201667#467197#613145,0,0.4871
563158#81863#1023380,0,0.44
360381#77106#1027978,1,0.5431
271710#602844#477498,0,0.44
305490#542469#537873,0,0.44
356445#396980#682923,1,0.61
228960#345435#735247,0,0.4871
302826#823734#256608,0,0.4871
90981#1026239#54103,0,0.44
438804#888437#191905,0,0.4871
107212#696144#384198,1,0.5431
411738#67500#1037538,1,0.64
617302#500820#579522,0,0.44
320512#760821#319521,0,0.44
125168#110307#977490,1,0.5431
424916#265697#817303,1,0.5431
226374#822674#257668,0,0.44
580336#634329#446013,0,0.4871
292583#601396#478946,0,0.44
614788#289778#793283,0,0.27
580309#278126#804912,1,0.5925
49392#173302#914819,1,0.5431
323076#356417#723448,0,0.44
59890#569674#510668,1,0.5431
207539#193067#895180,1,0.5431
488040#765948#314394,0,0.44
82401#234997#847875,1,0.5431
66812#719746#360596,1,0.57
528317#1014149#66193,0,0.44
268353#153670#934437,1,0.8
379445#265513#817481,0,0.44
400754#600526#479816,0,0.4871
4779#107608#980188,1,0.6067
168015#566212#514130,1,0.83
549214#1015707#64635,1,0.5431
11891#1014472#65870,0,0.4871
498060#1006856#73486,0,0.4871
247946#981368#98974,0,0.4871
296154#87468#1017799,1,0.5431
495530#469408#610934,0,0.4871
397997#282429#800627,1,0.5431
285585#1058354#21988,1,0.5431
343033#322245#760895,0,0.3
173801#901624#178718,0,0.44
422970#449649#630724,0,0.44
384092#784128#296214,0,0.44
627484#72249#1032811,0,0.4871
286247#489437#590905,0,0.4871
599859#97124#990648,1,0.5431
20591#137035#951069,0,0.4367
179923#831024#249318,0,0.44
64461#686643#393699,1,0.5431
377380#450216#630155,0,0.44
595817#490885#589457,1,0.5431
355593#1033806#46536,0,0.44
436517#855574#224768,0,0.44
612744#113231#974584,0,0.44
292811#380867#698989,1,0.5431
360611#369261#710598,0,0.44
491271#626606#453736,0,0.44
458831#350858#729910,1,0.5431
277969#765388#314954,0,0.44
226347#319045#764091,1,0.5567
258872#1005017#75325,0,0.44
353256#678141#402201,1,0.554
47597#1071443#8899,0,0.4871
339627#661446#418896,1,0.5431
456919#230766#852070,0,0.42
43731#412633#667281,1,0.5431
20656#876388#203954,1,0.58
478731#808516#271826,0,0.44
104514#121901#965914,1,0.5431
258929#464694#615648,0,0.4433
486121#438847#641458,0,0.44
593716#556831#523511,0,0.44
539065#61601#1043379,0,0.44
241108#676882#403460,0,0.44
196101#333541#747035,1,0.5431
68003#678378#401964,0,0.44
447914#1064724#15618,0,0.4871
345512#871020#209322,1,0.5431
110682#1077079#3263,0,0.44
197809#213911#868851,1,0.5431
383481#176579#911528,0,0.44
440792#551891#528451,1,0.62
360227#960907#119435,0,0.44
444240#959846#120496,0,0.44
448046#595809#484533,0,0.4871
140644#155830#932267,1,0.6467
564009#58306#1046671,0,0.44
250009#447840#632514,1,0.5431
195521#829477#250865,0,0.41
257763#311860#771286,0,0.44
362873#1074825#5517,1,0.5431
428443#400022#679887,1,0.5431
402133#301982#781132,0,0.4871
144546#87633#1017644,0,0.44
53528#307336#775787,0,0.44
521331#386171#693681,0,0.4871
529388#850197#230145,0,0.4871
357243#890986#189356,1,0.92
613427#946008#134334,0,0.4871
203142#494581#585761,0,0.4595
549924#776201#304141,1,0.53
427824#914576#165766,0,0.44
79704#942395#137947,0,0.44
302219#433390#646734,0,0.4871
602486#463839#616503,0,0.4871
204150#671580#408762,1,0.5431
85170#151483#936613,0,0.44
81516#175769#912330,0,0.44
160479#300238#782873,1,0.5431
450532#184267#903873,0,0.34
142739#791584#288758,0,0.44
520142#896869#183473,0,0.4871
393936#690021#390321,0,0.44
548101#38313#1066771,0,0.44
421625#1074810#5532,0,0.44
283573#550809#529533,1,0.5431
532918#367291#712568,1,0.5431
49796#395183#684730,0,0.44
356833#340636#740010,1,0.74
539363#825065#255277,0,0.4871
627368#246261#836735,0,0.32
150723#856961#223381,0,0.4871
220739#555012#525330,0,0.4871
299216#537458#542884,0,0.44
495513#367376#712483,0,0.3624
221182#713811#366531,0,0.4871
408740#1043060#37282,0,0.44
384083#1043049#37293,0,0.487
224182#722915#357427,0,0.4633
104437#1005466#74876,0,0.44
211974#1030239#50103,0,0.42
325061#180458#907667,0,0.44
513572#630553#449789,0,0.4871
595705#947484#132858,0,0.44
624820#427430#652554,0,0.44
32157#504677#575665,0,0.4871
361260#705529#374813,0,0.44
598119#533518#546824,0,0.4871
405927#98327#989439,0,0.44
598119#533555#546787,0,0.4871
245038#763793#316549,0,0.4175
19411#312030#771117,1,0.5431
307756#820624#259718,0,0.4858
97731#115872#971948,0,0.44
65866#650987#429355,0,0.4871
374831#594780#485562,0,0.44
409717#151158#936938,1,0.5431
25561#754340#326002,0,0.44
185105#468407#611935,0,0.44
349769#54060#1050887,1,0.5431
577183#298599#784505,1,0.5431
165044#445558#634765,1,0.5431
26379#214874#867882,0,0.425
369833#36141#1068910,0,0.44
587589#362915#716941,0,0.4871
199090#828213#252129,1,0.5365
34201#481094#599248,0,0.42
297151#1033836#46506,0,0.44
551691#157443#930657,0,0.44
515287#630986#449356,0,0.44
409529#439549#640754,0,0.44
233392#761842#318500,1,0.5431
203994#690940#389402,1,0.5431
167710#815830#264512,1,0.5431
399843#587209#493133,1,0.515
96882#455188#625153,1,0.68
102933#962766#117576,0,0.4857
78586#281114#801930,0,0.48
46724#700596#379746,0,0.44
369115#872338#208004,0,0.44
127298#176242#911857,0,0.4871
222359#248961#834045,1,0.5431
509416#560938#519404,0,0.44
585092#306458#776657,1,0.5431
243031#516677#563665,0,0.44
581310#393903#686003,0,0.44
46303#621942#458400,0,0.4871
432249#592955#487387,1,0.55
129056#881399#198943,0,0.44
521362#945084#135258,1,0.5431
558785#998520#81822,0,0.44
432537#586323#494019,0,0.4871
65056#1030663#49679,0,0.4871
181019#458483#621862,0,0.44
582018#795503#284839,0,0.4871
92265#317631#765512,1,0.5431
370616#284986#798068,1,0.5431
338794#486449#593893,0,0.4871
343740#233090#849738,0,0.44
104228#628246#452096,0,0.3535
175984#307175#775949,1,0.555
269282#611917#468425,0,0.4871
111072#728600#351742,0,0.4871
143618#766029#314313,0,0.4871
583916#726132#354210,1,0.92
326961#316974#766171,1,0.515
437555#245659#837337,0,0.47
414855#601012#479330,0,0.4871
494038#626632#453710,0,0.3721
173492#380041#699813,0,0.44
29893#677017#403325,1,0.5739
384142#315873#767266,0,0.4871
163149#213711#869048,1,0.5431
324432#1061949#18393,0,0.4871
622836#843489#236853,0,0.44
231239#308813#774308,1,0.5431
201775#1020314#60028,0,0.4871
272134#707075#373267,0,0.3125
614172#387536#692316,0,0.44
410318#1042641#37701,0,0.44
364905#443687#636636,0,0.2767
262955#559188#521154,0,0.4871
634592#192243#895998,1,0.59
412532#790489#289853,0,0.22
294372#499002#581340,0,0.4871
551155#779413#300929,0,0.44
54750#407826#672093,0,0.4871
381768#464760#615582,1,0.5431
550010#321776#761368,1,0.5431
425264#673952#406390,0,0.44
57291#330133#750570,1,0.5431
140693#738502#341840,0,0.44
134412#934941#145401,0,0.44
27638#283304#799751,0,0.4871
253993#134598#953468,0,0.44
491054#852007#228335,0,0.44
393914#60481#1044496,0,0.36
111107#759961#320381,1,0.6875
148371#616682#463660,0,0.44
51272#98844#988931,0,0.3242
166120#137426#950683,0,0.44
371611#327195#755932,1,0.5431
442506#805560#274782,0,0.44
74790#770988#309354,0,0.44
284342#969121#111221,1,0.4963
493632#716888#363454,0,0.44
306891#483441#596901,0,0.4871
49675#665104#415238,0,0.44
571573#544100#536242,0,0.44
306891#483445#596897,0,0.4871
526890#637733#442609,1,0.544
259859#482189#598153,0,0.4871
626444#1029555#50787,1,0.5431
409451#383759#696097,1,0.5431
66348#959325#121017,0,0.2417
279239#471528#608814,0,0.15
57253#752675#327667,0,0.4871
292272#477841#602501,0,0.4871
497999#553577#526765,0,0.44
580539#634409#445933,1,0.5431
291385#610626#469716,0,0.4871
140478#1066295#14047,0,0.44
76311#629055#451287,0,0.44
407392#623752#456590,1,0.5431
284572#435006#645191,1,0.5372
474944#644645#435697,0,0.4871
596660#166106#922014,1,0.5431
564797#395374#684536,1,0.5431
147115#334269#746309,0,0.4533
38941#1005453#74889,0,0.4871
519977#109823#977974,0,0.4871
381626#1023962#56380,0,0.44
526400#1059028#21314,1,0.5431
534383#982494#97848,0,0.4871
44058#883942#196400,0,0.4295
128645#153447#934658,1,0.5431
626643#941721#138621,0,0.4871
526683#661964#418378,0,0.44
74676#159391#928715,1,0.5431
190707#339537#741107,1,0.5431
537471#885976#194366,1,0.5431
33816#454500#625845,1,0.5431
118929#209722#873014,0,0.44
242721#981103#99239,1,0.5431
199622#692748#387594,0,0.4871
195412#437955#642338,0,0.4871
383853#150721#937378,0,0.4871
612365#260180#822801,0,0.44
39177#429247#650751,0,0.44
165986#943196#137146,1,0.4917
435666#212287#870467,0,0.44
593765#774155#306187,0,0.44
446709#787664#292678,0,0.44
530197#656913#423429,0,0.4871
303054#1057314#23028,1,0.5431
278634#852676#227666,0,0.44
264944#970729#109613,0,0.44
138161#243532#839472,0,0.3183
191225#392319#687581,1,0.5431
388469#731560#348782,0,0.4871
72687#150454#937641,0,0.44
65262#98816#988959,0,0.44
345965#155211#932897,1,0.5431
11128#856178#224164,1,0.5431
134652#842967#237375,0,0.4871
295613#873474#206868,0,0.4871
302777#622665#457677,0,0.44
469085#339168#741476,0,0.44
390139#735973#344369,1,0.73
146695#399446#680465,1,0.68
435895#200447#887822,0,0.4871
261390#371201#708648,0,0.44
329521#329641#751058,1,0.77
557019#729990#350352,0,0.4871
292616#1010983#69359,0,0.44
270489#1048366#31976,0,0.2983
182425#840820#239522,0,0.4533
404958#1004780#75562,0,0.44
547968#135645#952443,1,0.5431
74713#565699#514643,0,0.4871
192769#708027#372315,0,0.4871
71898#673206#407136,0,0.44
483245#332614#747965,1,0.5431
255872#35894#1069160,1,0.68
300527#250425#832574,0,0.35
46997#151415#936683,0,0.4273
112711#997113#83229,0,0.4871
269014#428677#651318,1,0.5431
518952#167657#920474,1,0.5431
450804#820556#259786,1,0.495
164798#955686#124656,0,0.44
22620#278364#804676,1,0.5431
94300#884129#196213,0,0.44
6995#141186#946917,1,0.5431
152517#720587#359755,0,0.44
338978#215114#867637,1,0.5431
154700#362432#717423,0,0.44
431155#764903#315439,0,0.4871
473144#726608#353734,1,0.62
473741#868783#211559,1,0.5431
492067#112856#974956,0,0.44
374818#367975#711888,1,0.5431
130818#850925#229417,0,0.44
453988#772961#307381,1,0.7
82625#342514#738148,1,0.5431
559146#478017#602325,0,0.44
149668#647573#432769,0,0.44
135127#963844#116498,1,0.5431
236574#625315#455027,0,0.4871
140760#324183#758952,0,0.41
253400#37096#1067962,0,0.44
353343#291842#791215,1,0.71
129196#487498#592844,1,0.5431
45218#534580#545762,0,0.44
349851#674849#405493,1,0.5431
103125#332595#747985,0,0.44
92402#158135#929971,0,0.44
597571#700087#380255,1,0.5431
491249#965479#114863,0,0.4871
351826#366921#712938,0,0.44
166753#1078272#2070,0,0.44
255098#714155#366187,0,0.4871
241048#334201#746378,1,0.5431
361625#619732#460610,1,0.6
225472#517419#562923,0,0.44
399383#277675#805358,0,0.36
126255#143939#944163,0,0.4871
319902#567230#513112,0,0.4871
26357#958234#122108,0,0.369
10418#690380#389962,1,0.658
558728#639971#440371,0,0.44
218385#827164#253178,0,0.44
554228#102549#985223,0,0.44
387663#952546#127796,1,0.5431
509645#275750#807277,0,0.41
271451#747876#332466,0,0.44
86096#776564#303778,1,0.72
359670#984295#96047,0,0.44
279375#536451#543891,1,0.5431
128106#858468#221874,0,0.4871
334610#875116#205226,0,0.44
412499#1007512#72830,0,0.44
237766#138709#949388,0,0.4871
264785#874302#206040,0,0.4871
598258#57570#1047395,0,0.42
285175#269310#813702,0,0.4871
362555#869191#211151,1,0.64
313243#992572#87770,0,0.44
555261#355780#724082,1,0.53
384390#831256#249086,0,0.44
24730#247106#835894,1,0.5431
596570#691678#388664,0,0.4871
596738#895722#184620,0,0.4871
288997#879693#200649,0,0.44
370752#58305#1046672,0,0.44
256284#200643#887626,0,0.44
160411#734617#345725,0,0.44
170247#1067197#13145,0,0.4871
348036#359153#720707,1,0.5431
549507#866335#214007,0,0.4871
24859#148641#939451,0,0.44
302624#33959#1071067,0,0.44
287995#492806#587536,1,0.5431
363116#112955#974856,1,0.5431
154076#1054138#26204,0,0.44
81537#346078#734624,0,0.4871
111877#760708#319634,0,0.4871
284063#664369#415973,0,0.45
605920#988328#92014,0,0.4871
584262#878861#201481,0,0.3517
353001#173931#914183,0,0.4871
188080#34788#1070258,0,0.4871
43286#575601#504741,0,0.44
213810#231033#851800,0,0.44
194751#596397#483945,0,0.4871
481520#1012600#67742,1,0.762
232350#528833#551509,1,0.5192
185014#1000716#79626,0,0.44
268510#544321#536021,0,0.3875
4647#1026062#54280,1,0.5431
152448#127152#960687,0,0.44
184415#138962#949136,0,0.44
146664#110492#977308,0,0.4625
596929#666634#413708,1,0.6267
577717#822168#258174,1,0.5417
179218#987827#92515,0,0.44
533525#42794#1062017,0,0.4871
112728#1060960#19382,0,0.4233
365694#1004237#76105,1,0.5431
621397#869037#211305,1,0.5431
358939#128291#959560,0,0.4
124456#909599#170743,0,0.4871
410330#257402#825579,1,0.6249
506511#214981#867776,0,0.44
134726#145078#943021,0,0.44
223297#745737#334605,0,0.44
518035#229534#853302,1,0.5431
238861#682678#397664,1,0.5431
159214#759435#320907,0,0.4871
567209#98133#989633,0,0.4871
58702#332974#747604,1,0.5431
209490#969103#111239,0,0.44
129384#839605#240737,1,0.5431
231771#843323#237019,0,0.4662
177215#711640#368702,1,0.5431
107545#894886#185456,0,0.44
553769#720076#360266,0,0.44
238561#498118#582224,0,0.4871
245280#1026792#53550,1,0.5431
73540#571061#509281,0,0.4871
376314#382536#697316,1,0.5431
292722#409547#670374,0,0.44
614922#142020#946079,1,0.4967
585564#258308#824676,1,0.5431
112622#384325#695532,0,0.4871
91972#630460#449882,0,0.4871
30079#183909#904229,1,0.5431
363000#122221#965597,0,0.44
5872#822359#257983,0,0.4871
281098#894097#186245,0,0.4236
246683#769655#310687,0,0.44
77474#324261#758868,1,0.5431
79913#390329#689557,0,0.44
538297#411299#668625,1,0.5468
165919#207804#874904,1,0.706
279743#634639#445703,0,0.4871
484480#789295#291047,0,0.44
281187#646347#433995,0,0.44
228291#991034#89308,0,0.4871
258130#305338#777765,0,0.4
305164#557965#522377,0,0.4871
472807#1066264#14078,1,0.5431
67591#791018#289324,1,0.5402
472713#823963#256379,1,0.635
416846#1065372#14970,0,0.2725
315497#1005383#74959,0,0.4871
87586#693002#387340,0,0.44
70877#802297#278045,0,0.4871
34357#428926#651071,0,0.35
448240#144826#943272,0,0.44
496046#593820#486522,1,0.6
12637#868915#211427,0,0.395
40523#444574#635756,0,0.1125
459748#876991#203351,0,0.44
504095#867387#212955,0,0.4867
50536#124365#963461,0,0.43
410778#1041325#39017,1,0.5431
347555#213272#869480,1,0.72
411956#422625#657360,0,0.44
89613#354167#725694,0,0.44
82609#306393#776720,1,0.5431
457585#674078#406264,0,0.44
572209#611645#468697,0,0.44
343801#60127#1044851,1,0.5431
224543#225133#857677,0,0.44
174687#597642#482700,0,0.44
131309#699928#380414,0,0.44
228349#392389#687513,0,0.4871
387212#952499#127843,0,0.4871
490085#723425#356917,1,0.5431
114866#363750#716100,0,0.44
193125#515564#564778,0,0.4871
301350#1061572#18770,0,0.44
340750#354349#725515,0,0.44
60159#486286#594056,1,0.6975
159136#564533#515809,0,0.4871
100227#1033646#46696,0,0.4871
189375#1052281#28061,1,0.5431
44938#536585#543757,0,0.4871
380046#368829#711028,0,0.44
109712#359805#720058,1,0.5431
279395#770465#309877,0,0.44
265222#457948#622390,0,0.4871
603346#222847#859950,0,0.44
87072#870729#209613,0,0.44
514415#885648#194694,0,0.3763
464741#98427#989339,1,0.5431
240964#1016893#63449,1,0.61
422784#35440#1069613,0,0.4871
622057#58394#1046585,0,0.44
81074#844680#235662,1,0.5431
624337#358155#721708,0,0.4871
114770#870342#210000,1,0.5431
425405#943455#136887,0,0.4871
260652#879234#201108,0,0.165
282396#517922#562420,0,0.44
474611#738672#341670,0,0.4871
491435#1010773#69569,0,0.4871
195137#618720#461622,1,0.5431
272403#830868#249474,0,0.371
388205#380924#698934,0,0.44
360316#322592#760548,1,0.61
184082#970308#110034,0,0.44
57626#530763#549579,0,0.4871
580678#634263#446079,0,0.4871
616106#1010009#70333,0,0.4871
38386#509014#571328,1,0.5431
612250#522295#558047,0,0.45
402274#462512#617830,1,0.64
336226#944507#135835,0,0.4871
589561#329946#750754,1,0.5431
167833#526781#553561,1,0.515
240719#676929#403413,0,0.4871
66475#650817#429525,0,0.4871
283365#879001#201341,0,0.46
339762#229768#853064,0,0.44
242307#492986#587356,0,0.4871
537829#851065#229277,0,0.4886
262332#798783#281559,0,0.4871
137519#96436#991337,0,0.4871
527855#140658#947450,1,0.5431
496701#755368#324974,0,0.44
92854#630304#450038,1,0.57
530244#894301#186041,0,0.44
199658#913810#166532,0,0.4417
66353#1038588#41754,0,0.23
479276#509100#571242,1,0.5431
277616#948074#132268,0,0.44
282069#236659#846274,0,0.19
387338#591562#488780,1,0.7
498888#1000471#79871,0,0.4871
416554#389358#690491,0,0.4871
388231#591392#488950,0,0.4871
85972#764545#315797,0,0.3
280341#747476#332866,1,0.5431
325085#1047790#32552,0,0.44
619391#40861#1064240,0,0.44
208033#1079243#1099,0,0.4871
159583#586510#493832,0,0.4871
373883#803600#276742,0,0.48
369864#153874#934239,1,0.64
365440#873472#206870,0,0.4871
407241#185454#902691,1,0.63
25664#800240#280102,0,0.44
331560#56138#1048816,1,0.5431
141741#418294#661700,0,0.44
622951#880986#199356,1,0.5431
634460#678162#402180,1,0.5733
215460#486612#593730,0,0.2573
167107#953152#127190,1,0.5118
556051#874672#205670,0,0.44
436643#826689#253653,0,0.44
509622#414265#665659,0,0.4871
162749#304136#778968,0,0.44
379328#503034#577308,0,0.4871
9252#444840#635492,1,0.5431
78143#483156#597186,0,0.44
134334#166916#921207,1,0.5431
93620#660659#419683,0,0.44
593629#1078221#2121,0,0.44
388260#384886#694972,1,0.5431
284092#870394#209948,0,0.316
331182#647927#432415,0,0.4871
261227#1000127#80215,0,0.44
342400#140911#947188,1,0.85
317984#143274#944830,1,0.5431
401047#509570#570772,1,0.7375
126347#494661#585681,0,0.4871
625473#1050243#30099,1,0.5431
257656#976962#103380,0,0.44
459860#340570#740076,0,0.44
539952#305648#777459,0,0.44
426940#735947#344395,1,0.5431
467149#739556#340786,0,0.44
275032#1049928#30414,1,0.5477
148050#187232#900919,1,0.58
148507#221212#861581,1,0.5431
357965#260856#822130,0,0.4871
418183#342268#738395,1,0.5267
241793#788873#291469,0,0.4871
307294#715091#365251,0,0.44
79555#759929#320413,1,0.5431
234435#473966#606376,0,0.44
47842#331842#748722,0,0.372
324209#1004073#76269,0,0.4871
613832#778605#301737,0,0.4871
183946#996132#84210,1,0.5431
255966#1052865#27477,0,0.44
434160#846297#234045,1,0.75
348258#288515#794553,0,0.44
252383#203237#882000,1,0.5431
378312#400083#679825,0,0.44
299333#720648#359694,1,0.5431
510212#876030#204312,1,0.5431
214196#569954#510388,0,0.44
124879#283704#799348,0,0.44
167666#944602#135740,0,0.44
